arrest,prob_positive,model
0,0.11123040296073605,Gradient Boosted Trees
0,0.09919362263583809,Gradient Boosted Trees
0,0.08849770676952518,Gradient Boosted Trees
0,0.11024414565663332,Gradient Boosted Trees
0,0.08849770676952518,Gradient Boosted Trees
0,0.1037204520249233,Gradient Boosted Trees
0,0.19927884620309622,Gradient Boosted Trees
0,0.09919362263583809,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
0,0.13644703442370376,Gradient Boosted Trees
0,0.08849770676952518,Gradient Boosted Trees
1,0.15060929259715738,Gradient Boosted Trees
1,0.20619652874375793,Gradient Boosted Trees
1,0.7696119607998482,Gradient Boosted Trees
0,0.14230320279657327,Gradient Boosted Trees
1,0.12050400811450701,Gradient Boosted Trees
0,0.09127863385719082,Gradient Boosted Trees
0,0.14230320279657327,Gradient Boosted Trees
0,0.08038932397727871,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
0,0.19927884620309622,Gradient Boosted Trees
0,0.2543087219736697,Gradient Boosted Trees
0,0.1348646174336673,Gradient Boosted Trees
0,0.1152568242362727,Gradient Boosted Trees
1,0.14230320279657327,Gradient Boosted Trees
1,0.19270160217476318,Gradient Boosted Trees
0,0.18683643675916217,Gradient Boosted Trees
0,0.12964227664443972,Gradient Boosted Trees
0,0.09127863385719082,Gradient Boosted Trees
0,0.07954773099007184,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
0,0.14117233408967778,Gradient Boosted Trees
0,0.09919362263583809,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
0,0.11123040296073605,Gradient Boosted Trees
0,0.15338898336398255,Gradient Boosted Trees
0,0.14230320279657327,Gradient Boosted Trees
0,0.5439321484581512,Gradient Boosted Trees
0,0.17240368580912113,Gradient Boosted Trees
0,0.08849770676952518,Gradient Boosted Trees
0,0.1348646174336673,Gradient Boosted Trees
0,0.08849770676952518,Gradient Boosted Trees
0,0.14761270793115933,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
0,0.09127863385719082,Gradient Boosted Trees
0,0.11184939403972427,Gradient Boosted Trees
0,0.12978403878237033,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
0,0.11123040296073605,Gradient Boosted Trees
0,0.18521681549501934,Gradient Boosted Trees
0,0.1909316001744915,Gradient Boosted Trees
0,0.08849770676952518,Gradient Boosted Trees
0,0.14230320279657327,Gradient Boosted Trees
0,0.17240368580912113,Gradient Boosted Trees
0,0.11123040296073605,Gradient Boosted Trees
0,0.11123040296073605,Gradient Boosted Trees
0,0.09919362263583809,Gradient Boosted Trees
0,0.13700198047341927,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
1,0.20619652874375793,Gradient Boosted Trees
1,0.7895549570976907,Gradient Boosted Trees
1,0.19387672965980207,Gradient Boosted Trees
0,0.18187989659843073,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
0,0.14230320279657327,Gradient Boosted Trees
0,0.09127863385719082,Gradient Boosted Trees
0,0.34287162583655384,Gradient Boosted Trees
0,0.23919716381637368,Gradient Boosted Trees
0,0.08193114821158143,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
0,0.1037204520249233,Gradient Boosted Trees
0,0.08193114821158143,Gradient Boosted Trees
0,0.12978403878237033,Gradient Boosted Trees
0,0.08849770676952518,Gradient Boosted Trees
0,0.07954773099007184,Gradient Boosted Trees
0,0.08849770676952518,Gradient Boosted Trees
0,0.08038932397727871,Gradient Boosted Trees
0,0.1037204520249233,Gradient Boosted Trees
1,0.5878620190775098,Gradient Boosted Trees
0,0.09127863385719082,Gradient Boosted Trees
0,0.14230320279657327,Gradient Boosted Trees
0,0.17240368580912113,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
0,0.14117233408967778,Gradient Boosted Trees
0,0.11024414565663332,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
0,0.14117233408967778,Gradient Boosted Trees
0,0.7696119607998482,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
0,0.5706666545698358,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
0,0.09919362263583809,Gradient Boosted Trees
0,0.08849770676952518,Gradient Boosted Trees
0,0.08849770676952518,Gradient Boosted Trees
1,0.29125843217740444,Gradient Boosted Trees
0,0.08038932397727871,Gradient Boosted Trees
0,0.14615447698579853,Gradient Boosted Trees
0,0.17240368580912113,Gradient Boosted Trees
0,0.19270160217476318,Gradient Boosted Trees
1,0.19387672965980207,Gradient Boosted Trees
0,0.09755009375424306,Gradient Boosted Trees
0,0.18683643675916217,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
0,0.14117233408967778,Gradient Boosted Trees
0,0.21971059219123623,Gradient Boosted Trees
0,0.4146178367247306,Gradient Boosted Trees
0,0.11123040296073605,Gradient Boosted Trees
0,0.08849770676952518,Gradient Boosted Trees
0,0.11024414565663332,Gradient Boosted Trees
0,0.1037204520249233,Gradient Boosted Trees
0,0.1909316001744915,Gradient Boosted Trees
0,0.14117233408967778,Gradient Boosted Trees
0,0.14117233408967778,Gradient Boosted Trees
0,0.08193114821158143,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
0,0.2685934303758146,Gradient Boosted Trees
1,0.19927884620309622,Gradient Boosted Trees
0,0.19927884620309622,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
0,0.18683643675916217,Gradient Boosted Trees
0,0.09251718025409117,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
0,0.09919362263583809,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
0,0.12050400811450701,Gradient Boosted Trees
0,0.09919362263583809,Gradient Boosted Trees
0,0.14230320279657327,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
0,0.14968569976785617,Gradient Boosted Trees
0,0.08849770676952518,Gradient Boosted Trees
0,0.14230320279657327,Gradient Boosted Trees
0,0.17975494461233976,Gradient Boosted Trees
0,0.37270318332900343,Gradient Boosted Trees
1,0.20619652874375793,Gradient Boosted Trees
1,0.20619652874375793,Gradient Boosted Trees
0,0.14230320279657327,Gradient Boosted Trees
0,0.09919362263583809,Gradient Boosted Trees
0,0.14230320279657327,Gradient Boosted Trees
0,0.14230320279657327,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
0,0.09127863385719082,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
0,0.11024414565663332,Gradient Boosted Trees
0,0.08193114821158143,Gradient Boosted Trees
0,0.08279568889628997,Gradient Boosted Trees
0,0.12050400811450701,Gradient Boosted Trees
0,0.24950083679941404,Gradient Boosted Trees
0,0.19387672965980207,Gradient Boosted Trees
0,0.14239288014225826,Gradient Boosted Trees
0,0.13644703442370376,Gradient Boosted Trees
0,0.17240368580912113,Gradient Boosted Trees
1,0.09926212566150316,Gradient Boosted Trees
0,0.07954773099007184,Gradient Boosted Trees
0,0.08849770676952518,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
0,0.18187989659843073,Gradient Boosted Trees
0,0.18521681549501934,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
0,0.1037204520249233,Gradient Boosted Trees
0,0.09919362263583809,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
0,0.17240368580912113,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
0,0.14230320279657327,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
1,0.7895549570976907,Gradient Boosted Trees
1,0.710510471216388,Gradient Boosted Trees
0,0.19270160217476318,Gradient Boosted Trees
0,0.12978403878237033,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
0,0.47220959904005777,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
0,0.08849770676952518,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
0,0.08849770676952518,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
0,0.19387672965980207,Gradient Boosted Trees
0,0.07954773099007184,Gradient Boosted Trees
0,0.07954773099007184,Gradient Boosted Trees
0,0.07954773099007184,Gradient Boosted Trees
0,0.11123040296073605,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
0,0.17240368580912113,Gradient Boosted Trees
0,0.07954773099007184,Gradient Boosted Trees
0,0.12050400811450701,Gradient Boosted Trees
0,0.11123040296073605,Gradient Boosted Trees
0,0.11123040296073605,Gradient Boosted Trees
0,0.12970844565325745,Gradient Boosted Trees
0,0.14900890895333796,Gradient Boosted Trees
0,0.08038932397727871,Gradient Boosted Trees
1,0.5439321484581512,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
0,0.13644703442370376,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
1,0.7895549570976907,Gradient Boosted Trees
0,0.1152568242362727,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
1,0.20619652874375793,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
1,0.2846162064831934,Gradient Boosted Trees
1,0.535702615087922,Gradient Boosted Trees
1,0.20619652874375793,Gradient Boosted Trees
1,0.5240039826300735,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
0,0.08849770676952518,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
0,0.08849770676952518,Gradient Boosted Trees
0,0.09127863385719082,Gradient Boosted Trees
0,0.09127863385719082,Gradient Boosted Trees
0,0.07954773099007184,Gradient Boosted Trees
0,0.08038932397727871,Gradient Boosted Trees
0,0.09919362263583809,Gradient Boosted Trees
0,0.07954773099007184,Gradient Boosted Trees
0,0.12964227664443972,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
0,0.7696119607998482,Gradient Boosted Trees
0,0.19387672965980207,Gradient Boosted Trees
0,0.09755009375424306,Gradient Boosted Trees
0,0.15060929259715738,Gradient Boosted Trees
0,0.08849770676952518,Gradient Boosted Trees
0,0.19927884620309622,Gradient Boosted Trees
0,0.17240368580912113,Gradient Boosted Trees
0,0.17240368580912113,Gradient Boosted Trees
1,0.950300762043489,Gradient Boosted Trees
0,0.08849770676952518,Gradient Boosted Trees
0,0.08193114821158143,Gradient Boosted Trees
0,0.09127863385719082,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
0,0.09919362263583809,Gradient Boosted Trees
0,0.7696119607998482,Gradient Boosted Trees
0,0.08849770676952518,Gradient Boosted Trees
1,0.9501349819368311,Gradient Boosted Trees
1,0.20619652874375793,Gradient Boosted Trees
0,0.1037204520249233,Gradient Boosted Trees
0,0.18683643675916217,Gradient Boosted Trees
1,0.20619652874375793,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
0,0.1152568242362727,Gradient Boosted Trees
0,0.19270160217476318,Gradient Boosted Trees
1,0.14230320279657327,Gradient Boosted Trees
0,0.17240368580912113,Gradient Boosted Trees
0,0.11123040296073605,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
0,0.11024414565663332,Gradient Boosted Trees
0,0.14117233408967778,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
0,0.09251718025409117,Gradient Boosted Trees
0,0.08038932397727871,Gradient Boosted Trees
0,0.11123040296073605,Gradient Boosted Trees
0,0.17240368580912113,Gradient Boosted Trees
0,0.18187989659843073,Gradient Boosted Trees
0,0.14117233408967778,Gradient Boosted Trees
0,0.11123040296073605,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
0,0.08193114821158143,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
1,0.2543087219736697,Gradient Boosted Trees
0,0.17240368580912113,Gradient Boosted Trees
1,0.7895549570976907,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
0,0.07954773099007184,Gradient Boosted Trees
0,0.19270160217476318,Gradient Boosted Trees
0,0.08193114821158143,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
0,0.11123040296073605,Gradient Boosted Trees
0,0.14117233408967778,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
0,0.08849770676952518,Gradient Boosted Trees
0,0.08849770676952518,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
0,0.09127863385719082,Gradient Boosted Trees
0,0.14761270793115933,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
0,0.09755009375424306,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
0,0.12978403878237033,Gradient Boosted Trees
0,0.19927884620309622,Gradient Boosted Trees
0,0.1152568242362727,Gradient Boosted Trees
0,0.07954773099007184,Gradient Boosted Trees
0,0.08038932397727871,Gradient Boosted Trees
0,0.09919362263583809,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
0,0.17240368580912113,Gradient Boosted Trees
0,0.18683643675916217,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
0,0.17240368580912113,Gradient Boosted Trees
1,0.20619652874375793,Gradient Boosted Trees
0,0.18187989659843073,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
0,0.07954773099007184,Gradient Boosted Trees
0,0.09127863385719082,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
0,0.11123040296073605,Gradient Boosted Trees
0,0.17240368580912113,Gradient Boosted Trees
0,0.12050400811450701,Gradient Boosted Trees
1,0.20619652874375793,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
1,0.6846354595511839,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
0,0.15060929259715738,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
0,0.11024414565663332,Gradient Boosted Trees
0,0.15060929259715738,Gradient Boosted Trees
1,0.20619652874375793,Gradient Boosted Trees
0,0.18187989659843073,Gradient Boosted Trees
0,0.14761270793115933,Gradient Boosted Trees
0,0.17240368580912113,Gradient Boosted Trees
0,0.14230320279657327,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
1,0.20619652874375793,Gradient Boosted Trees
1,0.710510471216388,Gradient Boosted Trees
1,0.5240039826300735,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
0,0.08849770676952518,Gradient Boosted Trees
0,0.11123040296073605,Gradient Boosted Trees
0,0.19270160217476318,Gradient Boosted Trees
0,0.18521681549501934,Gradient Boosted Trees
0,0.1152568242362727,Gradient Boosted Trees
0,0.14117233408967778,Gradient Boosted Trees
0,0.18187989659843073,Gradient Boosted Trees
0,0.09127863385719082,Gradient Boosted Trees
0,0.11100280973532939,Gradient Boosted Trees
0,0.19387672965980207,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
0,0.14117233408967778,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
0,0.09919362263583809,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
0,0.08849770676952518,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
0,0.11024414565663332,Gradient Boosted Trees
0,0.14117233408967778,Gradient Boosted Trees
0,0.11789746004167811,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
0,0.15060929259715738,Gradient Boosted Trees
0,0.14230320279657327,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
0,0.08279568889628997,Gradient Boosted Trees
0,0.18521681549501934,Gradient Boosted Trees
1,0.20619652874375793,Gradient Boosted Trees
0,0.09919362263583809,Gradient Boosted Trees
0,0.17240368580912113,Gradient Boosted Trees
1,0.19927884620309622,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
1,0.7895549570976907,Gradient Boosted Trees
0,0.1348646174336673,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
0,0.34019829767619936,Gradient Boosted Trees
0,0.11123040296073605,Gradient Boosted Trees
0,0.08193114821158143,Gradient Boosted Trees
0,0.1037204520249233,Gradient Boosted Trees
0,0.14900890895333796,Gradient Boosted Trees
0,0.11123040296073605,Gradient Boosted Trees
0,0.13700198047341927,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
0,0.17240368580912113,Gradient Boosted Trees
0,0.08214328399692761,Gradient Boosted Trees
0,0.1348646174336673,Gradient Boosted Trees
0,0.18187989659843073,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
0,0.08038932397727871,Gradient Boosted Trees
0,0.20619652874375793,Gradient Boosted Trees
